Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Salzburg,Austria","08/27/2020",16.9,23.5,21.6,11.2,52.24,,9.4,,290.2,,0.0,0.0,,10.0,7.2,1014.3,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","08/28/2020",24.8,27.5,26.6,13.6,45.29,27.3,12.9,,99.5,,0.0,0.0,,10.0,12.0,1002.7,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","08/28/2020",18.1,24.4,21.1,15.9,73.14,,15.6,,178.5,,1.24,75.0,,10.0,26.9,1003.5,"Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","08/29/2020",17.9,18.0,17.9,14.3,79.34,,4.1,,342.0,,0.03,100.0,,10.0,26.9,1007.1,"Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","08/29/2020",15.2,18.8,16.7,15.0,90.01,,12.3,,294.63,,7.38,100.0,,8.3,26.9,1007.5,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","08/30/2020",16.7,21.9,18.6,14.6,78.21,,16.4,,234.38,,15.39,75.0,,10.0,21.7,1003.8,"Lightning Without Thunder, Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","08/30/2020",15.9,16.2,16.1,10.7,70.68,,14.2,,308.5,,0.0,0.0,,10.0,26.9,1010.4,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","08/31/2020",16.9,18.4,17.8,10.1,60.75,,5.9,,227.5,,0.0,0.0,,10.0,39.0,1016.8,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","08/31/2020",15.0,17.6,16.6,10.5,67.53,,8.9,,288.83,,0.01,16.67,,10.0,26.9,1015.4,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/01/2020",13.4,16.2,14.6,11.8,83.7,,8.4,,193.2,,12.68,70.0,,10.0,26.9,1015.4,"Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/02/2020",14.6,17.2,16.1,11.5,74.53,,6.4,,266.33,,3.69,66.67,,10.0,22.9,1017.3,"Precipitation In Vicinity, Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","09/02/2020",13.6,16.7,15.2,12.0,82.09,,9.2,,225.75,,3.66,25.0,,10.0,26.9,1018.6,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/03/2020",18.5,19.8,19.2,9.7,54.19,,4.8,,152.5,,0.0,0.0,,10.0,9.0,1022.4,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/03/2020",14.4,21.2,19.0,10.0,57.65,,5.9,,251.63,,0.0,0.0,,10.0,8.2,1022.2,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/04/2020",22.4,26.4,24.6,13.0,48.68,,10.9,,210.75,,0.0,0.0,,10.0,2.2,1022.5,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/04/2020",18.2,18.9,18.6,14.9,79.11,,10.9,,170.0,,0.0,0.0,,10.0,0.0,1021.7,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/05/2020",25.3,28.4,27.2,13.7,43.71,27.9,8.7,,253.25,,0.0,0.0,,10.0,9.0,1014.9,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/05/2020",20.0,28.2,25.1,15.0,54.76,28.0,10.5,,286.33,,0.82,33.33,,10.0,21.9,1013.7,"Thunderstorm, Rain, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","09/06/2020",14.9,17.4,16.5,14.3,86.98,,7.9,,248.2,,9.79,80.0,,9.6,26.9,1016.8,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/07/2020",14.4,15.0,14.8,12.8,88.06,,5.5,,254.0,,4.17,100.0,,10.0,26.9,1023.2,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/07/2020",14.0,15.0,14.6,13.1,90.96,,9.2,,142.75,,0.07,50.0,,10.0,26.9,1024.6,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/08/2020",17.7,18.5,18.1,13.7,75.61,,5.3,,334.0,,0.0,0.0,,10.0,9.0,1027.4,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/08/2020",15.6,21.6,19.7,14.0,70.73,,6.4,,249.75,,0.0,0.0,,10.0,5.6,1025.5,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/09/2020",21.5,25.2,23.6,14.9,58.36,,9.3,,286.25,,0.0,0.0,,10.0,10.4,1019.8,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/09/2020",17.7,19.1,18.4,16.4,88.02,,7.4,,169.0,,0.0,0.0,,10.0,0.0,1019.8,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/10/2020",22.5,24.0,23.4,13.5,53.84,,8.9,,332.5,,0.0,0.0,,10.0,9.0,1018.1,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/10/2020",17.0,24.3,21.5,14.0,63.49,,12.8,,215.67,,0.0,0.0,,10.0,15.7,1016.6,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/11/2020",17.6,23.6,21.5,16.0,71.46,,7.9,,253.4,,0.0,0.0,,10.0,11.9,1015.4,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/12/2020",22.1,25.1,24.2,16.9,63.92,,10.9,,303.0,,0.0,0.0,,10.0,15.7,1018.1,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/12/2020",19.5,24.4,21.6,17.0,75.95,,4.8,,323.5,,0.0,0.0,,10.0,10.5,1019.7,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/13/2020",24.2,25.3,24.8,17.0,61.93,,3.6,,139.0,,0.0,0.0,,10.0,9.0,1025.4,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/13/2020",18.4,26.6,23.9,15.8,61.87,,8.9,,220.25,,0.0,0.0,,10.0,3.4,1024.8,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/14/2020",22.0,27.6,25.8,16.5,56.91,28.3,7.9,,320.25,,0.0,0.0,,10.0,3.6,1022.9,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/14/2020",19.0,20.6,19.8,17.1,84.3,,7.5,,161.5,,0.0,0.0,,10.0,0.0,1022.6,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/15/2020",25.0,28.2,26.7,11.6,39.18,27.5,7.8,,266.75,,0.0,0.0,,10.0,0.0,1020.0,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/15/2020",18.5,28.1,24.2,15.2,59.73,28.0,9.3,,280.17,,0.0,0.0,,10.0,0.0,1018.4,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/16/2020",19.6,26.8,24.6,15.8,59.53,27.3,11.0,,248.6,,0.0,0.0,,10.0,10.2,1016.4,"Lightning Without Thunder",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/17/2020",17.5,22.2,20.5,14.9,70.81,,14.8,,83.83,,0.2,16.67,,10.0,19.9,1021.4,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","09/17/2020",17.3,20.7,18.9,15.4,80.49,,13.1,,34.75,,0.0,0.0,,10.0,14.9,1021.7,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/18/2020",18.4,19.5,19.0,12.2,64.93,,9.6,,340.0,,0.0,0.0,,10.0,9.0,1023.0,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/18/2020",12.4,20.8,17.8,10.9,64.45,,13.2,,227.5,,0.0,0.0,,10.0,5.9,1022.4,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/19/2020",18.2,22.4,20.7,13.4,63.13,,9.0,,338.63,,0.0,0.0,,10.0,1.1,1016.2,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/19/2020",14.4,16.4,15.4,12.6,83.62,,3.0,,205.0,,0.0,0.0,,10.0,0.0,1017.0,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/20/2020",18.3,22.1,20.2,14.3,69.07,,8.4,,323.5,,0.0,0.0,,10.0,6.7,1013.5,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/21/2020",17.2,23.1,20.9,15.1,70.37,,10.9,,300.1,,0.0,0.0,,10.0,10.8,1013.9,"Thunderstorm Without Precipitation",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/22/2020",21.4,25.1,23.7,15.4,59.89,,7.5,,306.5,,0.0,0.0,,10.0,12.3,1010.1,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/22/2020",17.1,22.4,19.1,15.8,81.53,,9.3,,149.75,,0.0,0.0,,10.0,6.7,1008.5,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/23/2020",17.2,17.8,17.5,14.5,82.47,,7.0,,299.0,,0.2,100.0,,10.0,26.9,1009.2,"Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/23/2020",15.7,17.5,16.8,14.8,88.29,,9.2,,184.13,,2.85,37.5,,10.0,25.4,1008.7,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/24/2020",17.8,22.0,20.8,12.7,60.21,,7.7,,116.5,,0.0,0.0,,10.0,12.0,1007.3,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/24/2020",14.6,15.6,15.1,13.2,88.32,,5.3,,123.5,,0.0,0.0,,10.0,14.9,1004.2,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/25/2020",9.2,10.8,10.3,7.6,83.35,,10.5,46.8,310.0,,3.05,100.0,,10.0,26.9,1002.3,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/25/2020",4.6,8.2,6.1,4.4,88.9,,12.8,46.8,273.17,2.4,20.3,100.0,,10.0,26.9,1003.6,"Rain, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/26/2020",6.4,7.8,7.1,5.0,86.59,,12.9,,210.4,4.6,4.52,100.0,,10.0,26.9,1002.3,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/27/2020",11.9,16.2,14.6,4.9,52.71,,6.7,,135.5,,0.01,33.33,,10.0,9.0,1004.9,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","09/27/2020",8.1,14.5,10.8,6.7,76.8,,9.5,,96.5,7.4,0.0,0.0,,10.0,9.0,1006.4,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/28/2020",8.8,8.8,8.8,7.1,89.03,,11.0,,279.5,7.0,0.79,100.0,,10.0,26.9,1011.3,"Rain, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/28/2020",8.5,9.9,9.1,7.4,89.38,,10.9,,281.75,7.3,1.36,100.0,,10.0,26.9,1013.1,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/29/2020",10.5,11.5,11.1,9.5,90.2,,7.5,,172.88,,1.12,100.0,,9.6,34.7,1018.9,"Precipitation In Vicinity, Light Drizzle, Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/29/2020",11.5,12.0,11.8,10.2,90.46,,5.3,,291.0,,0.29,50.0,,10.0,57.1,1019.7,"Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","09/30/2020",15.1,16.9,16.3,9.8,65.7,,7.8,,141.25,,0.0,0.0,,10.0,20.9,1015.5,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","09/30/2020",11.4,16.2,14.3,10.3,77.61,,7.8,,299.33,,0.0,0.0,,10.0,23.9,1013.9,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/01/2020",12.6,19.4,16.8,11.2,70.32,,8.4,,224.8,,0.0,0.0,,10.0,9.0,1004.4,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/02/2020",17.1,19.7,18.8,10.3,58.25,,15.5,,168.17,,0.0,0.0,,10.0,16.9,994.1,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/02/2020",16.5,19.8,18.7,7.8,49.43,,13.7,,155.0,,0.0,0.0,,10.0,14.9,992.4,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/03/2020",24.5,24.6,24.6,8.5,35.94,,20.7,50.4,145.0,,0.0,0.0,,10.0,14.9,988.0,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/03/2020",10.4,22.7,14.3,8.1,67.22,,20.9,50.4,222.63,,0.32,62.5,,10.0,21.7,995.8,"Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","10/04/2020",11.9,17.3,16.0,7.2,56.53,,10.9,,198.63,,0.0,0.0,,10.0,13.4,1002.3,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/04/2020",9.5,10.6,10.0,8.0,87.44,,5.3,,247.0,9.1,0.0,0.0,,10.0,0.0,1003.8,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/05/2020",9.9,11.8,11.0,8.3,83.2,,14.5,,126.0,9.4,2.37,50.0,,10.0,26.9,1009.1,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/05/2020",9.6,12.7,11.2,7.7,79.18,,12.8,,132.83,7.7,0.0,0.0,,10.0,23.9,1009.9,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/06/2020",11.4,16.2,14.3,8.2,68.15,,11.1,,200.1,,0.05,20.0,,10.0,24.5,1009.0,"Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","10/07/2020",11.3,11.6,11.4,8.1,80.09,,8.9,,177.83,,1.29,83.33,,10.0,26.9,1016.0,"Precipitation In Vicinity, Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/07/2020",10.0,10.1,10.1,7.5,84.26,,11.0,,277.5,,5.59,100.0,,10.0,87.3,1019.1,"Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Overcast"
"Salzburg,Austria","10/08/2020",14.9,15.8,15.4,8.4,63.42,,12.8,,156.5,,0.0,0.0,,10.0,14.6,1023.5,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/08/2020",11.9,17.9,15.0,7.8,63.71,,14.4,,167.63,,0.55,12.5,,10.0,60.6,1021.5,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/09/2020",13.8,19.9,17.6,10.7,64.79,,6.1,,165.88,,0.0,0.0,,10.0,1.1,1019.5,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/09/2020",11.4,12.9,12.1,10.9,92.05,,9.3,,174.5,,0.0,0.0,,10.0,0.0,1020.2,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/10/2020",9.4,14.1,11.3,8.4,82.49,,14.3,,321.5,8.2,0.33,75.0,,10.0,26.9,1021.3,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/10/2020",8.7,10.0,9.3,7.1,86.41,,7.5,,158.67,7.8,0.16,66.67,,10.0,26.9,1022.8,"Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/11/2020",5.1,8.0,6.6,4.7,87.74,,11.1,,156.0,2.6,17.05,100.0,,9.4,26.9,1020.5,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/12/2020",6.9,8.9,8.1,3.7,73.89,,8.4,,191.67,5.8,0.0,16.67,,10.0,26.9,1019.6,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","10/12/2020",6.1,7.4,6.5,5.0,90.17,,14.6,,247.25,3.5,0.79,100.0,,10.0,26.9,1019.6,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/13/2020",6.1,7.4,6.8,4.2,84.06,,8.4,,183.0,5.2,0.65,100.0,,10.0,26.9,1013.8,"Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/13/2020",6.6,8.4,7.5,4.8,82.82,,9.3,,194.0,6.0,3.19,50.0,,10.0,26.9,1012.0,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/14/2020",8.6,10.2,9.4,3.5,66.69,,13.7,,296.38,7.2,0.0,0.0,,10.0,26.9,1010.8,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","10/14/2020",7.9,8.1,8.0,4.6,78.93,,12.8,,324.0,5.6,0.0,0.0,,10.0,26.9,1012.5,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","10/15/2020",6.6,8.4,7.6,3.7,76.53,,4.8,,135.5,,0.0,0.0,,10.0,26.9,1013.7,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","10/15/2020",6.1,8.1,6.9,4.9,87.82,,4.8,,219.17,,4.95,83.33,,9.0,26.9,1013.6,"Rain, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/16/2020",6.1,7.5,7.1,6.0,92.69,,11.2,,210.2,4.9,12.23,100.0,,9.2,26.9,1016.0,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/17/2020",7.4,8.1,7.8,5.6,86.2,,4.8,,235.67,,0.81,66.67,,10.0,26.9,1018.6,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/17/2020",6.1,7.1,6.6,6.0,95.84,,5.3,,210.25,5.2,0.09,25.0,,10.0,42.0,1019.6,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/18/2020",9.5,10.4,10.0,5.4,73.22,,3.6,,166.0,,0.0,0.0,,10.0,20.9,1023.1,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/18/2020",6.9,11.1,9.2,5.5,78.64,,5.9,,248.25,,0.0,0.0,,10.0,26.9,1022.8,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","10/19/2020",7.7,13.2,11.3,5.8,69.05,,11.1,,297.13,5.6,0.0,0.0,,10.0,9.7,1022.2,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/20/2020",6.7,14.4,11.8,6.2,70.57,,14.8,,224.0,5.7,0.0,0.0,,10.0,0.0,1016.7,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/21/2020",15.3,17.5,16.4,7.0,54.59,,12.8,,209.83,,0.1,16.67,,10.0,0.0,1012.3,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","10/21/2020",9.9,12.9,11.2,8.6,84.53,,14.5,,193.0,8.8,0.0,0.0,,10.0,0.0,1014.1,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/22/2020",16.8,17.0,16.9,7.7,54.69,,6.7,,162.0,,0.0,0.0,,10.0,0.0,1018.1,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/22/2020",9.2,17.6,14.3,10.0,76.92,,7.4,,243.75,8.8,0.0,0.0,,10.0,1.1,1017.7,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/23/2020",14.0,18.1,16.3,11.2,72.37,,5.9,,230.38,,0.0,0.0,,10.0,19.4,1013.6,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/23/2020",11.6,12.7,12.1,11.5,95.68,,5.3,,168.5,,0.0,0.0,,10.0,14.9,1014.6,"Fog",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/24/2020",12.3,12.5,12.4,11.5,94.0,,9.3,,261.0,,5.05,100.0,,6.0,26.9,1019.1,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/24/2020",9.8,11.9,11.1,10.3,95.06,,12.8,,173.83,,7.38,66.67,,9.5,24.9,1018.8,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","10/25/2020",7.6,17.7,13.8,9.4,76.89,,10.4,,211.33,6.3,0.0,0.0,,8.4,2.7,1008.3,"Fog",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Clear"
"Salzburg,Austria","10/25/2020",7.5,7.5,7.5,7.2,98.55,,3.6,,73.0,,0.0,0.0,,1.0,26.9,1008.7,"Fog",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","10/26/2020",9.7,11.2,10.5,7.8,83.47,,13.1,,337.4,8.8,0.45,60.0,,10.0,23.3,1006.0,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","10/26/2020",6.2,9.2,7.4,5.4,87.17,,8.7,,312.2,5.1,0.6,100.0,,10.0,26.9,1009.8,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/27/2020",5.9,5.9,5.9,3.7,85.65,,11.4,,157.0,3.5,0.0,100.0,,10.0,26.9,1015.4,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","10/27/2020",4.7,8.8,6.8,3.8,81.97,,14.4,,184.89,3.1,2.75,11.11,,10.0,10.0,1015.3,"Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain"
"Salzburg,Austria","10/28/2020",10.2,11.6,11.0,4.6,64.99,,12.0,,175.43,,0.0,0.0,,10.0,25.2,1017.3,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","10/28/2020",9.1,9.3,9.2,5.1,75.41,,9.4,,166.33,7.7,0.0,0.0,,10.0,26.9,1019.0,"",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Partially cloudy"
"Salzburg,Austria","10/29/2020",8.3,8.4,8.3,7.5,94.3,,12.6,,158.0,6.1,6.88,100.0,,8.7,26.9,1021.4,"Rain, Rain Showers",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
"Salzburg,Austria","10/29/2020",7.9,8.9,8.3,7.2,93.16,,9.3,,178.43,6.5,24.64,100.0,,9.1,26.9,1023.6,"Rain, Rain Showers, Light Rain",47.80065,13.04337,"Salzburg, Österreich","Salzburg, Österreich","","Rain, Partially cloudy"
